audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
audio\real_new\real_samples\049e86ccf378470a8e91a4030309f4c5.wav,real_new\real_samples\049e86ccf378470a8e91a4030309f4c5.wav,Салют снять наличные с карты поблизости,real,5.28,real_new,,,,0,
audio\real_new\real_samples\04a30aa3caa911a2dc89db91b679a34e.wav,real_new\real_samples\04a30aa3caa911a2dc89db91b679a34e.wav,Запусти нас матрёшке передачу Кухня ТВ,real,2.39,real_new,,,,0,
audio\real_new\real_samples\04a81b022b0d66bf769d0edf8435aac3.wav,real_new\real_samples\04a81b022b0d66bf769d0edf8435aac3.wav,катав-ивановску,real,3.52,real_new,,,,0,
audio\real_new\real_samples\04ada14c18ca4840ccec13ae71a2423d.wav,real_new\real_samples\04ada14c18ca4840ccec13ae71a2423d.wav,поставь-ка ленту Тайная жизнь тасманского дьявола,real,5.3,real_new,,,,0,
audio\real_new\real_samples\04b00206f8ddfcd5aecb097a3b50118f.wav,real_new\real_samples\04b00206f8ddfcd5aecb097a3b50118f.wav,выживший,real,2.6,real_new,,,,0,
audio\real_new\real_samples\04bf12efd77c1ededacbacb4d150cc2d.wav,real_new\real_samples\04bf12efd77c1ededacbacb4d150cc2d.wav,хочу увидеть трансляцию английской премьер-лиги Арсенал против Челси,real,4.99,real_new,,,,0,
audio\real_new\real_samples\04d1f7521680b8581073bd1a77f12d11.wav,real_new\real_samples\04d1f7521680b8581073bd1a77f12d11.wav,сериал Волчонок 3 сезон часть 40,real,5.46,real_new,,,,0,
audio\real_new\real_samples\04d1f88a047fd547b3dc86cdf7a03f9e.wav,real_new\real_samples\04d1f88a047fd547b3dc86cdf7a03f9e.wav,[ERROR] Речь не распознана,real,2.26,real_new,,,,0,
audio\real_new\real_samples\04d3d84899d09d6348ebb92600859706.wav,real_new\real_samples\04d3d84899d09d6348ebb92600859706.wav,Отключи,real,2.64,real_new,,,,0,
audio\real_new\real_samples\04d5fb87f0a1fe3568df6d546da14401.wav,real_new\real_samples\04d5fb87f0a1fe3568df6d546da14401.wav,Сбер Какие виды пиратский кодекс Ты знаешь,real,3.1,real_new,,,,0,
audio\real_new\real_samples\04d9608d8194502501d35c7ad15c4aa1.wav,real_new\real_samples\04d9608d8194502501d35c7ad15c4aa1.wav,4 408 834 71 66,real,5.52,real_new,,,,0,
audio\real_new\real_samples\04da9af844a2dc80400cb0468997a52a.wav,real_new\real_samples\04da9af844a2dc80400cb0468997a52a.wav,Покажи нас матрёшке бокс ТВ плюс,real,2.38,real_new,,,,0,
audio\real_new\real_samples\04dcdd31deb5ef4184960e0ef6fdcb55.wav,real_new\real_samples\04dcdd31deb5ef4184960e0ef6fdcb55.wav,[ERROR] Речь не распознана,real,2.52,real_new,,,,0,
audio\real_new\real_samples\04e35a79bc31d867aa0931b979038d19.wav,real_new\real_samples\04e35a79bc31d867aa0931b979038d19.wav,Спартак Кровь и песок тридцать девятая часть,real,3.21,real_new,,,,0,
audio\real_new\real_samples\04e596ae2312e61cfe98c24b597aa962.wav,real_new\real_samples\04e596ae2312e61cfe98c24b597aa962.wav,Найди короткометражные фильмы,real,3.26,real_new,,,,0,
audio\real_new\real_samples\04e728b932fa991c1b5255a5a3d4472b.wav,real_new\real_samples\04e728b932fa991c1b5255a5a3d4472b.wav,у тебя найдётся картина парни со стволами,real,3.78,real_new,,,,0,
audio\real_new\real_samples\04e8993f345a8a196e5fd64e2be4ffd6.wav,real_new\real_samples\04e8993f345a8a196e5fd64e2be4ffd6.wav,искать феи тяжёлой атлетики,real,2.71,real_new,,,,0,
audio\real_new\real_samples\04fac84d30d8fade26f65f61b4b81ec3.wav,real_new\real_samples\04fac84d30d8fade26f65f61b4b81ec3.wav,Joy Хочу уточнить Почему мне не одобрили кредит,real,4.49,real_new,,,,0,
audio\real_new\real_samples\04fddf540832c7816a133f2771e1a073.wav,real_new\real_samples\04fddf540832c7816a133f2771e1a073.wav,окадзаки,real,4.18,real_new,,,,0,
audio\real_new\real_samples\050a329b18c3e151ef9e8233beec5131.wav,real_new\real_samples\050a329b18c3e151ef9e8233beec5131.wav,[ERROR] Речь не распознана,real,1.82,real_new,,,,0,
audio\real_new\real_samples\050af0fbc919a233cf4084bca5ac1669.wav,real_new\real_samples\050af0fbc919a233cf4084bca5ac1669.wav,Афина Какие история Иерусалима Ты знаешь,real,4.09,real_new,,,,0,
audio\real_new\real_samples\050b4b4ca6d1d8b85fb4532b94136fb5.wav,real_new\real_samples\050b4b4ca6d1d8b85fb4532b94136fb5.wav,582 530 66 49,real,8.34,real_new,,,,0,
audio\real_new\real_samples\051ca06c6e63cd59259a77e056df8c19.wav,real_new\real_samples\051ca06c6e63cd59259a77e056df8c19.wav,919 180 55 51,real,8.45,real_new,,,,0,
audio\real_new\real_samples\051d3c68b13d671c477341258a0eebe5.wav,real_new\real_samples\051d3c68b13d671c477341258a0eebe5.wav,Афина чем знаменит Олег карпачёв,real,5.36,real_new,,,,0,
audio\real_new\real_samples\051f1fd86043dc16d2f5a35054df110e.wav,real_new\real_samples\051f1fd86043dc16d2f5a35054df110e.wav,у тебя найдётся японская мультипликация,real,3.28,real_new,,,,0,
audio\real_new\real_samples\051f2770933416754a63f132211f57f9.wav,real_new\real_samples\051f2770933416754a63f132211f57f9.wav,Имеется ли у тебя сериал Кто есть Америка,real,3.38,real_new,,,,0,
audio\real_new\real_samples\053fa0d21f3a952e99afb88e244c01e7.wav,real_new\real_samples\053fa0d21f3a952e99afb88e244c01e7.wav,Соседи на тропе войны хочу посмотреть сейчас,real,3.16,real_new,,,,0,
audio\real_new\real_samples\0556499e21e596a5a6946d5e341c36c9.wav,real_new\real_samples\0556499e21e596a5a6946d5e341c36c9.wav,сбер,real,1.1,real_new,,,,0,
audio\real_new\real_samples\05684eadabb5ae3a17d728c7c1f5979c.wav,real_new\real_samples\05684eadabb5ae3a17d728c7c1f5979c.wav,что обладает минимальным временем,real,3.08,real_new,,,,0,
audio\real_new\real_samples\056f5cc3fd42f537c31fa2f57ac8b5c3.wav,real_new\real_samples\056f5cc3fd42f537c31fa2f57ac8b5c3.wav,тогучи,real,2.15,real_new,,,,0,
audio\real_new\real_samples\057d2964039b50840b4c4bc941a1a2b6.wav,real_new\real_samples\057d2964039b50840b4c4bc941a1a2b6.wav,хочу посмотреть сериал Футурама серия 3,real,3.78,real_new,,,,0,
audio\real_new\real_samples\057f8ed79cfaec7d48f79f5e966bc338.wav,real_new\real_samples\057f8ed79cfaec7d48f79f5e966bc338.wav,Первый после Бога,real,3.76,real_new,,,,0,
audio\real_new\real_samples\058cb9baf9beca88e34242367b15670a.wav,real_new\real_samples\058cb9baf9beca88e34242367b15670a.wav,тарусу,real,1.88,real_new,,,,0,
audio\real_new\real_samples\059a510f5829e6131f5c755520656471.wav,real_new\real_samples\059a510f5829e6131f5c755520656471.wav,Менталист 9 сезон,real,4.18,real_new,,,,0,
audio\real_new\real_samples\059b2237bae838729b334648b731a48d.wav,real_new\real_samples\059b2237bae838729b334648b731a48d.wav,Николай Вячеславович Зайцев,real,3.96,real_new,,,,0,
audio\real_new\real_samples\05a239bb79415e30971629b6ca3d33ae.wav,real_new\real_samples\05a239bb79415e30971629b6ca3d33ae.wav,Анджелина Джоли,real,2.66,real_new,,,,0,
audio\real_new\real_samples\05a258aaffe16e7288102d3e9f483ee9.wav,real_new\real_samples\05a258aaffe16e7288102d3e9f483ee9.wav,ногой беспредел на окраине,real,3.88,real_new,,,,0,
audio\real_new\real_samples\05afb29b114a9d02cdead2913e2b30fb.wav,real_new\real_samples\05afb29b114a9d02cdead2913e2b30fb.wav,Афина приложение,real,1.69,real_new,,,,0,
audio\real_new\real_samples\05b127dca8d04237a1a2c9a8eab5df09.wav,real_new\real_samples\05b127dca8d04237a1a2c9a8eab5df09.wav,Джо Алексей Горшенёв Чёрный человек на YouTube,real,4.69,real_new,,,,0,
audio\real_new\real_samples\05b2cfd697bd74a47fc741f4ba41f48c.wav,real_new\real_samples\05b2cfd697bd74a47fc741f4ba41f48c.wav,Светлана в ногтях нахуй,real,4.14,real_new,,,,0,
audio\real_new\real_samples\05b3db2eada688b99e2ca00e5018a76b.wav,real_new\real_samples\05b3db2eada688b99e2ca00e5018a76b.wav,Joy блины,real,2.88,real_new,,,,0,
audio\real_new\real_samples\05bbb116951cc55d6f9e5109061071c6.wav,real_new\real_samples\05bbb116951cc55d6f9e5109061071c6.wav,включи марракеша,real,2.36,real_new,,,,0,
audio\real_new\real_samples\05bbff3929688c7ce99a7509ac80666b.wav,real_new\real_samples\05bbff3929688c7ce99a7509ac80666b.wav,запись Манчестер и Тоттенхэм,real,2.69,real_new,,,,0,
audio\real_new\real_samples\05c2fae535a1d6f3ba8a44a96ffb69ef.wav,real_new\real_samples\05c2fae535a1d6f3ba8a44a96ffb69ef.wav,Покажи канал Русский Роман на ТВ,real,3.53,real_new,,,,0,
audio\real_new\real_samples\05c3c9bc24f6e46bf84a1622f9e4ce4e.wav,real_new\real_samples\05c3c9bc24f6e46bf84a1622f9e4ce4e.wav,Joy как он выглядел,real,3.82,real_new,,,,0,
audio\real_new\real_samples\05c55e5dcc6a45d5994327fa994d59ad.wav,real_new\real_samples\05c55e5dcc6a45d5994327fa994d59ad.wav,Как я могу забронировать номер в отеле,real,4.7,real_new,,,,0,
audio\real_new\real_samples\05c788efd400593175d7c337f4856cd0.wav,real_new\real_samples\05c788efd400593175d7c337f4856cd0.wav,романовской империи,real,2.51,real_new,,,,0,
audio\real_new\real_samples\05cdd91ff20a59b2056067b64805e812.wav,real_new\real_samples\05cdd91ff20a59b2056067b64805e812.wav,Сбер какой сегодня атмосферное давление повышенное пониженное или нормальное,real,8.11,real_new,,,,0,
audio\real_new\real_samples\05cddf58780b7a084f4c71692aa19ddf.wav,real_new\real_samples\05cddf58780b7a084f4c71692aa19ddf.wav,Включи мультик рождённая звездой 2 часть,real,3.21,real_new,,,,0,
audio\real_new\real_samples\05d6a99b71cbf6726fb2d70b3fe178d4.wav,real_new\real_samples\05d6a99b71cbf6726fb2d70b3fe178d4.wav,Сбер звонок Александру Ивановичу,real,2.5,real_new,,,,0,
audio\real_new\real_samples\05d7ed0717b550df249a4c22fadb1866.wav,real_new\real_samples\05d7ed0717b550df249a4c22fadb1866.wav,Почему люди боли,real,1.94,real_new,,,,0,
audio\real_new\real_samples\05e235f68b84144447137b9e5a5bfcd5.wav,real_new\real_samples\05e235f68b84144447137b9e5a5bfcd5.wav,вверх,real,1.07,real_new,,,,0,
audio\real_new\real_samples\05e73e5f21897a3bc3f9233696a7c0f5.wav,real_new\real_samples\05e73e5f21897a3bc3f9233696a7c0f5.wav,Екатерина Юрьевна воложанина,real,5.24,real_new,,,,0,
audio\real_new\real_samples\05e8de9052e4d1b186f1e4914d4013ca.wav,real_new\real_samples\05e8de9052e4d1b186f1e4914d4013ca.wav,Афина сделай денежный перевод брату моему,real,3.81,real_new,,,,0,
audio\real_new\real_samples\05ec64f9b6aee1e04058e68e0c425384.wav,real_new\real_samples\05ec64f9b6aee1e04058e68e0c425384.wav,Нюхач серия 1,real,4.34,real_new,,,,0,
audio\real_new\real_samples\05ef92a46a62da71b836d310b422472b.wav,real_new\real_samples\05ef92a46a62da71b836d310b422472b.wav,в Рубина с матрёшки Bridge TV,real,2.58,real_new,,,,0,
audio\real_new\real_samples\05f2c716bce40e98d98dc317d17f96ae.wav,real_new\real_samples\05f2c716bce40e98d98dc317d17f96ae.wav,Какие фильмы ужасов посмотреть,real,4.42,real_new,,,,0,
audio\real_new\real_samples\0603b4fd46e76412049104a158c2ed0d.wav,real_new\real_samples\0603b4fd46e76412049104a158c2ed0d.wav,Набери Олимпиаду Викторовну копы,real,3.32,real_new,,,,0,
audio\real_new\real_samples\060a7c86204a3fdbdfb31cfeb1f6592f.wav,real_new\real_samples\060a7c86204a3fdbdfb31cfeb1f6592f.wav,игра вулверхэмптон Брайтон,real,3.04,real_new,,,,0,
audio\real_new\real_samples\061adf1c10c234845f78acff2bfeffc5.wav,real_new\real_samples\061adf1c10c234845f78acff2bfeffc5.wav,Красная and белое фото,real,4.02,real_new,,,,0,
audio\real_new\real_samples\061b4bd9015d0ef46a997a31ce006acb.wav,real_new\real_samples\061b4bd9015d0ef46a997a31ce006acb.wav,Joy у тебя были ли сексуальные отношения,real,3.98,real_new,,,,0,
audio\real_new\real_samples\062b4e985af5ca66dbb094128863c6a8.wav,real_new\real_samples\062b4e985af5ca66dbb094128863c6a8.wav,Найди прикольный фильм жанр мелодрама,real,3.34,real_new,,,,0,
audio\real_new\real_samples\063d984a1bdf269955bd46b56307ff31.wav,real_new\real_samples\063d984a1bdf269955bd46b56307ff31.wav,Сбер Здравствуйте В чём причина отказа на,real,4.3,real_new,,,,0,
audio\real_new\real_samples\06786284ed4504df2705e4b6acc6d89d.wav,real_new\real_samples\06786284ed4504df2705e4b6acc6d89d.wav,Joy включай тройной Форса,real,2.2,real_new,,,,0,
audio\real_new\real_samples\0678e2aaac1274141ea193f65a6db6ab.wav,real_new\real_samples\0678e2aaac1274141ea193f65a6db6ab.wav,сбер,real,1.1,real_new,,,,0,
audio\real_new\real_samples\069afe4f00218331dfedd2fae29ada69.wav,real_new\real_samples\069afe4f00218331dfedd2fae29ada69.wav,салют мне нужен ближайший банкомат найди мне его,real,3.5,real_new,,,,0,
audio\real_new\real_samples\06a3e233d6ce83edd35ae3257462fa9a.wav,real_new\real_samples\06a3e233d6ce83edd35ae3257462fa9a.wav,Сбер Какое количество химических элементов имеет свойства полупроводников,real,6.0,real_new,,,,0,
audio\real_new\real_samples\06a7c4c6b2248833fcb6f4f8d3bb38e1.wav,real_new\real_samples\06a7c4c6b2248833fcb6f4f8d3bb38e1.wav,10 серия сезона 1 Байки Митя,real,4.28,real_new,,,,0,
audio\real_new\real_samples\06aee2620407693faaf913dc693d32f5.wav,real_new\real_samples\06aee2620407693faaf913dc693d32f5.wav,ТВ Центр на,real,1.69,real_new,,,,0,
audio\real_new\real_samples\06b4fd3487826471e04506ce8b2bf1ed.wav,real_new\real_samples\06b4fd3487826471e04506ce8b2bf1ed.wav,зверь ты будешь мне помогать,real,3.66,real_new,,,,0,
audio\real_new\real_samples\06b535f95bebc34f2aab8c7194cce075.wav,real_new\real_samples\06b535f95bebc34f2aab8c7194cce075.wav,Пошути про Петьку и Чапаева,real,2.95,real_new,,,,0,
audio\real_new\real_samples\06b8e37357d8f8c1453203e8fbb38346.wav,real_new\real_samples\06b8e37357d8f8c1453203e8fbb38346.wav,кино работа Формула любви для узников,real,3.7,real_new,,,,0,
audio\real_new\real_samples\06c538a96019e78e85a4c30d188dfb64.wav,real_new\real_samples\06c538a96019e78e85a4c30d188dfb64.wav,поставь Марусю,real,3.38,real_new,,,,0,
audio\real_new\real_samples\06d2c5b2b581bdd8e7083000c002b2f0.wav,real_new\real_samples\06d2c5b2b581bdd8e7083000c002b2f0.wav,[ERROR] Речь не распознана,real,2.05,real_new,,,,0,
audio\real_new\real_samples\06d6555375a86c3e47ea4ebdc392de8a.wav,real_new\real_samples\06d6555375a86c3e47ea4ebdc392de8a.wav,Сбер чем они потом,real,3.94,real_new,,,,0,
audio\real_new\real_samples\06d78110ba9a1904976208965849eb25.wav,real_new\real_samples\06d78110ba9a1904976208965849eb25.wav,У тебя есть патология принцессы,real,3.22,real_new,,,,0,
audio\real_new\real_samples\06e06fbc46ab04c3eda6350491aaf435.wav,real_new\real_samples\06e06fbc46ab04c3eda6350491aaf435.wav,Ты мне найдёшь кинчик башне из Слоновой ко,real,3.46,real_new,,,,0,
audio\real_new\real_samples\06e2b272b6e2ccfcbd9a4c113c31d6f4.wav,real_new\real_samples\06e2b272b6e2ccfcbd9a4c113c31d6f4.wav,кино праздничный переполох покажи,real,4.42,real_new,,,,0,
audio\real_new\real_samples\06f1b0c7c5de6f9666ad90bdde82bfec.wav,real_new\real_samples\06f1b0c7c5de6f9666ad90bdde82bfec.wav,Что такое ла,real,1.53,real_new,,,,0,
audio\real_new\real_samples\06f647af76c442de978674f5cfead5d2.wav,real_new\real_samples\06f647af76c442de978674f5cfead5d2.wav,найди на ТВ ВВС,real,4.26,real_new,,,,0,
audio\real_new\real_samples\06fe25d185c8d86b2fb461465ca207be.wav,real_new\real_samples\06fe25d185c8d86b2fb461465ca207be.wav,Новопавловск,real,2.62,real_new,,,,0,
audio\real_new\real_samples\07239e90b13dc8bde4e5e355e91aceb8.wav,real_new\real_samples\07239e90b13dc8bde4e5e355e91aceb8.wav,Сбер пауза,real,1.42,real_new,,,,0,
audio\real_new\real_samples\072ab063a932801ab43a92185d3ad30c.wav,real_new\real_samples\072ab063a932801ab43a92185d3ad30c.wav,Салют Кто живёт в Иван Карин,real,3.68,real_new,,,,0,
audio\real_new\real_samples\074df4182505668b380b37b8c9953dda.wav,real_new\real_samples\074df4182505668b380b37b8c9953dda.wav,В каком случае ставится запятая перед словом,real,4.18,real_new,,,,0,
